Acceleration X,Acceleration Y,Acceleration Z,Label,Cycle
-0.306,-0.153,9.96,sit down,1
-0.306,-0.153,9.96,sit down,1
-0.306,-0.153,9.96,sit down,1
-0.306,-0.153,9.96,sit down,1
-0.306,-0.153,9.96,sit down,1
-0.306,-0.153,9.96,sit down,1
-0.306,-0.153,9.96,sit down,1
-0.306,-0.153,9.193999999999999,sit down,1
-0.306,-0.153,9.193999999999999,sit down,1
-0.306,-0.153,9.96,sit down,1
-0.612,-0.153,9.652999999999999,sit down,1
-0.612,-0.153,9.5,sit down,1
-0.612,0.306,9.5,sit down,1
-0.919,1.072,9.5,sit down,1
-0.919,1.072,9.5,sit down,1
-0.919,1.072,7.814,sit down,1
-0.919,0.45899999999999996,7.507999999999999,sit down,1
-0.612,-0.7659999999999999,9.652999999999999,sit down,1
-0.45899999999999996,-1.072,9.96,sit down,1
-0.45899999999999996,-1.379,9.652999999999999,sit down,1
-0.45899999999999996,-1.838,9.652999999999999,sit down,1
-0.45899999999999996,-1.992,10.265999999999998,sit down,1
-0.153,-2.758,10.113,sit down,1
0.153,-3.677,10.879000000000001,sit down,1
0.45899999999999996,-3.83,11.492,sit down,1
0.45899999999999996,-2.451,10.265999999999998,sit down,1
0.45899999999999996,-2.451,10.265999999999998,sit down,1
0.45899999999999996,-2.451,10.265999999999998,sit down,1
0.45899999999999996,-2.6039999999999996,9.807,sit down,1
0.45899999999999996,-2.6039999999999996,10.113,sit down,1
0.45899999999999996,-2.298,10.265999999999998,sit down,1
0.45899999999999996,-1.992,9.652999999999999,sit down,1
0.153,-1.5319999999999998,9.193999999999999,sit down,1
0.0,-1.225,9.04,sit down,1
-0.306,-1.072,9.04,sit down,1
-0.306,-1.072,9.347000000000001,sit down,1
-0.306,-1.072,9.193999999999999,sit down,1
-0.612,-1.072,9.5,sit down,1
-0.306,-1.072,9.5,sit down,1
-0.306,-1.072,9.5,sit down,1
-0.306,-1.072,9.5,sit down,1
-0.306,-1.072,9.5,sit down,1
-0.306,-1.072,9.5,sit down,1
-0.306,-1.379,9.5,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.96,sit down,1
-0.306,-1.5319999999999998,9.96,sit down,1
-0.306,-1.838,9.96,sit down,1
-0.306,-1.838,9.96,sit down,1
-0.306,-1.838,9.96,sit down,1
-0.306,-1.838,9.96,sit down,1
-0.306,-1.838,9.96,sit down,1
-0.306,-1.838,9.96,sit down,1
-0.306,-1.838,9.96,sit down,1
-0.306,-1.838,9.96,sit down,1
-0.306,-1.5319999999999998,9.652999999999999,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,sit down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.807,lay down,1
-0.306,-1.5319999999999998,9.5,lay down,1
-0.306,-1.838,9.96,lay down,1
-0.306,-1.838,9.96,lay down,1
-0.306,-1.838,9.96,lay down,1
-0.306,-1.685,9.96,lay down,1
-0.306,-1.685,9.96,lay down,1
-0.306,-1.685,9.96,lay down,1
-0.306,-1.685,9.96,lay down,1
-0.306,-1.685,9.96,lay down,1
-0.306,-1.685,9.96,lay down,1
-0.306,-1.685,9.96,lay down,1
-0.306,-1.685,9.652999999999999,lay down,1
-0.306,-1.685,9.807,lay down,1
-0.306,-1.685,9.807,lay down,1
-0.7659999999999999,-1.685,10.113,lay down,1
-0.7659999999999999,-1.685,10.113,lay down,1
-0.7659999999999999,-1.685,10.265999999999998,lay down,1
-0.153,-1.685,9.652999999999999,lay down,1
-0.45899999999999996,-1.379,10.113,lay down,1
-0.153,-1.5319999999999998,10.113,lay down,1
0.0,-1.5319999999999998,10.113,lay down,1
0.0,-1.5319999999999998,10.419,lay down,1
0.0,-1.072,9.807,lay down,1
0.306,-0.7659999999999999,9.652999999999999,lay down,1
0.45899999999999996,-1.379,9.652999999999999,lay down,1
0.153,-1.685,9.652999999999999,lay down,1
0.153,-0.919,9.652999999999999,lay down,1
0.153,-0.919,9.652999999999999,lay down,1
0.153,-0.919,9.652999999999999,lay down,1
-0.153,-0.7659999999999999,9.652999999999999,lay down,1
-0.306,-0.7659999999999999,9.652999999999999,lay down,1
-0.306,-0.7659999999999999,9.652999999999999,lay down,1
-0.306,-0.7659999999999999,9.652999999999999,lay down,1
0.0,-0.7659999999999999,9.652999999999999,lay down,1
-0.153,-0.7659999999999999,9.652999999999999,lay down,1
-0.45899999999999996,-0.7659999999999999,9.96,lay down,1
-0.45899999999999996,-0.45899999999999996,9.96,lay down,1
-0.45899999999999996,-0.612,9.652999999999999,lay down,1
-0.45899999999999996,-0.612,9.807,lay down,1
-0.45899999999999996,-0.306,9.807,lay down,1
-0.45899999999999996,-0.306,9.807,lay down,1
-0.45899999999999996,-0.306,9.807,lay down,1
-0.45899999999999996,-0.306,9.807,lay down,1
-0.153,-0.306,9.807,lay down,1
-0.306,-0.306,9.807,lay down,1
0.0,-0.306,9.807,lay down,1
0.306,-0.612,9.807,lay down,1
0.0,-0.7659999999999999,9.807,lay down,1
-0.153,-0.7659999999999999,10.113,lay down,1
-0.153,-0.7659999999999999,10.265999999999998,lay down,1
-0.153,-0.7659999999999999,9.96,lay down,1
0.7659999999999999,-0.7659999999999999,9.652999999999999,lay down,1
0.7659999999999999,-0.7659999999999999,9.652999999999999,lay down,1
0.7659999999999999,-0.7659999999999999,9.652999999999999,lay down,1
0.306,-1.072,10.419,lay down,1
0.45899999999999996,-0.919,10.573,lay down,1
0.45899999999999996,-0.919,9.652999999999999,lay down,1
1.072,-0.612,9.193999999999999,lay down,1
1.072,-0.45899999999999996,9.5,lay down,1
1.072,-0.7659999999999999,9.347000000000001,lay down,1
0.153,-0.612,9.96,lay down,1
-0.153,-0.153,10.265999999999998,lay down,1
-0.306,-0.612,10.265999999999998,lay down,1
-0.306,-0.45899999999999996,9.807,lay down,1
-0.306,0.0,10.113,lay down,1
-0.306,0.0,10.113,lay down,1
0.153,-0.153,10.265999999999998,lay down,1
0.612,-0.45899999999999996,10.265999999999998,lay down,1
0.45899999999999996,-0.306,9.807,lay down,1
-0.45899999999999996,-0.306,10.265999999999998,lay down,1
-0.45899999999999996,0.153,9.652999999999999,lay down,1
0.0,0.45899999999999996,9.193999999999999,lay down,1
0.0,-0.612,9.96,lay down,1
-0.612,-0.7659999999999999,10.265999999999998,lay down,1
-0.612,-0.45899999999999996,9.96,lay down,1
-0.306,0.0,9.652999999999999,lay down,1
-0.153,-0.153,9.652999999999999,lay down,1
-0.153,-0.153,9.652999999999999,lay down,1
-0.153,-0.153,9.652999999999999,lay down,1
-0.612,-0.153,10.113,lay down,1
-0.45899999999999996,-0.153,9.96,lay down,1
-0.45899999999999996,-0.153,9.5,lay down,1
-0.45899999999999996,-0.153,9.5,lay down,1
-0.45899999999999996,-0.45899999999999996,10.419,lay down,1
0.7659999999999999,-1.072,10.265999999999998,lay down,1
1.225,-1.072,9.652999999999999,lay down,1
2.6039999999999996,-1.072,9.652999999999999,lay down,1
1.992,-1.838,10.573,lay down,1
1.5319999999999998,-1.072,10.573,lay down,1
0.153,-0.7659999999999999,9.193999999999999,lay down,1
0.153,-0.7659999999999999,9.193999999999999,lay down,1
0.153,-0.7659999999999999,9.193999999999999,lay down,1
0.153,-0.919,9.193999999999999,lay down,1
-0.45899999999999996,-1.685,9.96,lay down,1
-0.306,-1.072,9.652999999999999,lay down,1
0.306,3.217,9.347000000000001,lay down,1
-1.225,-0.612,12.258,lay down,1
0.0,0.153,7.968,lay down,1
-0.919,-0.153,10.725999999999999,lay down,1
-0.306,-0.153,7.814,lay down,1
-1.072,-0.612,11.492,lay down,1
-0.153,-0.306,9.193999999999999,lay down,1
0.0,-0.612,9.96,lay down,1
0.0,-0.612,9.96,lay down,1
0.0,-0.612,9.96,lay down,1
0.0,-0.45899999999999996,9.807,lay down,1
0.0,-0.45899999999999996,10.113,lay down,1
0.0,-0.45899999999999996,9.96,lay down,1
0.306,-0.45899999999999996,9.96,lay down,1
0.153,-0.45899999999999996,9.96,lay down,1
0.153,-0.45899999999999996,9.96,lay down,1
0.153,-0.45899999999999996,9.96,lay down,1
0.153,-0.45899999999999996,9.5,lay down,1
-0.45899999999999996,-0.153,9.5,lay down,1
-1.225,-0.45899999999999996,9.5,lay down,1
1.5319999999999998,-0.153,9.5,lay down,1
1.5319999999999998,-0.153,9.5,lay down,1
1.5319999999999998,-0.153,9.5,lay down,1
0.45899999999999996,-0.306,9.5,lay down,1
-0.919,-0.612,9.96,lay down,1
-0.919,-0.153,9.96,lay down,1
-0.919,0.306,9.96,lay down,1
-0.153,-0.7659999999999999,10.419,lay down,1
-0.306,-0.45899999999999996,10.113,lay down,1
-0.306,-0.45899999999999996,11.032,lay down,1
1.5319999999999998,0.0,8.427,lay down,1
-0.153,0.45899999999999996,7.968,lay down,1
-0.919,-0.306,11.032,lay down,1
0.0,-0.306,9.04,lay down,1
0.0,-0.306,9.04,lay down,1
-0.153,-0.306,9.807,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.5,lay down,1
-0.153,-0.306,9.5,lay down,1
-0.45899999999999996,-0.306,9.5,lay down,1
-0.45899999999999996,-0.306,9.96,lay down,1
-0.45899999999999996,-0.306,10.113,lay down,1
-0.45899999999999996,-0.306,10.725999999999999,lay down,1
0.306,-0.306,10.725999999999999,lay down,1
0.306,-0.306,10.419,lay down,1
0.0,-0.306,9.807,lay down,1
0.0,-0.306,9.807,lay down,1
0.0,-0.306,9.807,lay down,1
0.0,-0.306,9.652999999999999,lay down,1
0.0,-0.306,9.652999999999999,lay down,1
-0.306,-0.306,9.652999999999999,lay down,1
-0.45899999999999996,-0.306,9.652999999999999,lay down,1
-0.45899999999999996,-0.306,9.652999999999999,lay down,1
-0.45899999999999996,-0.306,9.652999999999999,lay down,1
-0.153,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
0.0,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.306,9.96,sit up,1
-0.153,-0.45899999999999996,9.96,sit up,1
-0.153,-0.45899999999999996,9.96,sit up,1
-0.153,-0.45899999999999996,9.96,sit up,1
-0.153,-0.45899999999999996,9.96,sit up,1
-0.153,-0.153,9.96,sit up,1
-0.153,-0.153,9.96,sit up,1
-0.153,-0.153,9.96,sit up,1
